SalesID,ProductID,CampaignName,Category,Location
00eb7bb0-c931-409b-b777-e3601411b050,c18e7ab4-ff97-4ce6-9e0e-c961a0578e35,normal day,Books,Tripura
02582c07-f490-4c79-931d-1a5f446bd733,c4652dee-8847-41e4-a797-567d466a92d8,prime day,Health & Wellness,Tripura
a13b0cd6-7e2d-49c9-af49-f1e7afb33c39,91996d68-63db-4ac2-bab1-9392f895f532,thanks giving,Electronics,West Bengal
9335cf4d-354b-45ac-af78-fdf30f365b50,dae53101-775a-441f-856e-4df5861d35ac,prime day,Electronics,Maharashtra
7f412673-4454-402a-81cc-14bea166d412,98893c88-40c7-47d1-9736-b86ba0bcbf3a,normal day,Home & Kitchen,Puducherry
5e6d1ca8-988e-4f58-8b7c-0dba93508e30,e138c117-76d2-476c-8e2c-6ec9fe35d5bb,valentines day,Electronics,Madhya Pradesh
13fe6820-c2cd-4dd3-aaea-b8d26a38e988,df62094a-3bd7-4277-927e-4c0c309ed0c2,valentines day,Electronics,Telangana
7f9ff7fa-71e0-49b2-bebd-6372b9ea647b,7d5926d4-1a3a-4cc7-a5cb-de235402297d,season end sale,Electronics,Maharashtra
c3a6bf96-4e68-4a41-9e0b-5846bac73589,6141c6e0-e7df-4070-810d-114d7b3f634e,season end sale,Office Supplies,Maharashtra
34f41bae-b282-4051-a45d-d01b94ac56be,f82f00d9-6788-407a-85d0-b968822d5634,season end sale,Sports & Outdoors,Nagaland
10193bae-4b12-442a-823c-ab9bbc5d57b9,36a891a3-20e1-4997-8dc3-cd281fc20ca4,valentines day,Home & Kitchen,Uttarakhand
f2aaca8a-3313-40f7-9d91-cb0a10cefca7,a6d8874c-f828-4d40-a828-d3662447cb66,normal day,Automotive,Sikkim
4f2aa981-7213-4bf1-b737-a92905c69d68,4c7b65ea-10cd-4f39-83fd-f61dc18791a6,mother's day,Clothing,Odisha
f36621ac-310c-4e25-b10a-c64b06c6ccad,b482602a-558c-4eb1-9bec-af67bc36b221,season end sale,Electronics,Tamil Nadu
ad17d992-730b-4ed0-bc6d-a0212abfad32,da257423-d45b-431b-9a24-e2d4c3e0f70c,prime day,Electronics,Haryana
f5468236-db9b-4bdf-afb5-f4365f32e044,37d9627b-3e78-479d-8254-f825e4fe9fa6,season end sale,Clothing,Puducherry
568155c7-fd5e-408d-84f0-82c680bffeb3,1a907ff1-d60d-42d7-af9a-e11fb1a086a6,valentines day,Sports & Outdoors,Uttarakhand
68635ef4-054d-4f88-9628-1b3b5ee97e38,9663522a-5e13-4611-898c-c57b614cf4ec,normal day,Home & Kitchen,Nagaland
f67342bb-857a-407d-af1f-87bc4282bd95,21975841-c8fb-4e04-b3ef-0a1cf5a88bca,christmas and new year,Health & Wellness,Tripura
3b9bc3ba-9abb-4548-a73a-321057b8c50f,c49d75e5-c547-42aa-b625-0c4a5d650eb7,mother's day,Home & Kitchen,Maharashtra
228665c2-0904-44d5-afd2-79d6c34cc1c8,84881d7f-c984-4386-90ac-0d25c75c4a2f,christmas and new year,Sports & Outdoors,Manipur
77f9e818-5354-4aac-a5d4-074abf4315fe,e2854849-77d2-4f23-b141-6deab122265e,season end sale,Sports & Outdoors,Jharkhand
d6002ba0-c960-4d34-a13d-209d92081f18,370c8a3b-dd1c-4c00-a04d-19a67d29cba6,normal day,Clothing,Punjab
b2310caa-7d3e-45cc-af26-3661e79ff54a,53399374-7e32-4487-9daa-d93b59b13896,season end sale,Office Supplies,Haryana
94109eb1-ab23-4eb1-bf2c-16cbf28fd021,4e25c87e-5be1-416f-af5b-e7d76fa463d0,season end sale,Clothing,Puducherry
33891dbd-0ee1-440e-8dc9-b2169547162f,be2cbb6c-e05d-4dc7-90af-19f9e0fd8356,season end sale,Clothing,Madhya Pradesh
b750e0c2-7f94-4b4c-8b94-ed353fd21e56,8bd5a3ce-f766-4c79-8634-d8f774e7fd27,valentines day,Office Supplies,Odisha
46b14ff2-5617-4c49-9b8d-fa9c48945909,bd002c0b-7c84-4536-b6be-e4b8f45299ae,christmas and new year,Sports & Outdoors,Madhya Pradesh
ef79f78d-5bb4-4104-8b48-46197449c399,f192cf46-e5d1-4fed-9515-ad727e6ea887,valentines day,Sports & Outdoors,Puducherry
5c1703cc-a103-4c8c-9b6b-6a92f9c1437d,ac2694f4-70f3-41ee-8e7e-1073ad69172c,valentines day,Toys & Games,Tamil Nadu
374711f1-6ff4-48d7-8375-1be21b88cfef,c19105df-9668-4b95-a794-380bd32f9889,christmas and new year,Office Supplies,Chandigarh
c3a2b414-a6e6-4f2d-9104-aa6416443791,229743ae-59fe-41ac-be21-68be2805ec9c,normal day,Toys & Games,Uttarakhand
0a1a5acc-0efd-4c2c-a8fa-f2062bce982f,5d43567d-9ecb-4715-bb26-dc3baec9f933,normal day,Beauty & Personal Care,Bihar
83d071cc-b630-4b9d-9dec-33b770b3ecf7,c88dcedc-e9d6-423e-ade9-c520de61d5fb,mother's day,Office Supplies,Karnataka
1a73cfcb-9c1c-463a-9bce-75bc6c0c0f0b,8a26e4f8-36a0-4cc0-90de-9c624b9d1986,prime day,Automotive,Madhya Pradesh
5a399eb4-9786-45a7-a1d2-0525a482ff22,0a00983d-5c91-40c8-9e14-dd37f72f157a,normal day,Clothing,Odisha
595041ec-4794-4dbe-9220-ec5690ff6a71,abd144a6-0e2c-4453-aae8-cedac35869a6,thanks giving,Office Supplies,Andhra Pradesh
ed26a046-0e46-4d95-a092-2c33031cbe4f,3df4edb9-036d-473e-adf5-c4d95cb2081a,normal day,Beauty & Personal Care,Andhra Pradesh
add87bd2-8e62-4ad4-868d-b67d2b1faa7c,b37464eb-faa1-40d2-b290-071b27411716,mother's day,Clothing,Goa
53a71873-a6ca-4b15-909a-d5e80913d9f1,8185c11e-57ed-4b13-92dc-a8f4fc25a21e,mother's day,Home & Kitchen,Chandigarh
387d4e09-0457-47c4-9802-5a07c5b92459,3eca2e23-f7fc-421d-a1da-6b5c6e3bc013,normal day,Sports & Outdoors,Nagaland
91fa1928-7dde-4204-ba77-d015e6a38955,130c8743-bbd0-4972-81c8-bd3309833951,mother's day,Automotive,Rajasthan
bb96249c-4503-4e6e-abec-26acfd611757,518112f4-4687-4e86-b526-9302980b6d38,valentines day,Electronics,Andhra Pradesh
d53d0187-3d01-484a-ba64-38c95eee24c9,5305845e-5fb3-4cd5-b140-28acdcdb9b7a,christmas and new year,Books,Bihar
ba7d973b-f2d9-4124-97f6-baf2815d94fb,cb500240-1cde-4db0-80c7-87188efdf2b9,mother's day,Beauty & Personal Care,Telangana
0f5b54b4-bbc0-4485-8b62-dc214d240dde,477fb3c4-c6c2-4299-9c64-9e65ff47ab60,mother's day,Electronics,Tripura
eedadc80-b83a-4980-a732-f53bce902143,7e93d953-5f01-41cf-98fa-49e661565596,normal day,Electronics,Punjab
a4f13540-6672-4e2a-a8a7-48b5a2212fa0,83e214ac-299c-4282-b3ea-96cf0318f74b,prime day,Home & Kitchen,Kerala
dfb76a09-4ac4-4990-b8b6-551228fefad7,f44b6e7d-66eb-40fc-a8d7-195793d93236,mother's day,Electronics,Sikkim
edd39d1b-de37-4e79-b6d6-8604cef3c323,64b821ba-a9d5-4203-a877-ddb9ba36e020,christmas and new year,Sports & Outdoors,Meghalaya
6a1b9a7a-6d11-4e7e-b39e-e1648a367274,7f3537e1-c655-4565-afac-3cfa0ab9683a,season end sale,Automotive,Uttar Pradesh
469afff1-047d-4b85-a486-71005ee6615b,9e2d3bfc-3d27-49d1-a33b-18cc99b6e949,mother's day,Home & Kitchen,Assam
2971b0c4-e6a7-4b4e-9dc5-56e6259ec92d,6fa382b7-21cc-4a96-ae6a-141ecd625eb1,mother's day,Automotive,Manipur
d64e0930-6ed7-47fc-bbb0-def2c7970c44,e2f6c02e-ade0-4422-bd8e-abb2e99998fe,mother's day,Office Supplies,Odisha
bf4e865a-4a69-4ebd-abe2-1551b688bf51,c7b80e29-1020-47fb-a678-4e01bad9d74f,season end sale,Automotive,Jharkhand
6fd84a75-940d-45d2-a4b6-4d44f60adbf0,00301d3b-b2a2-4739-a9e5-e7d3f2980886,prime day,Office Supplies,Chhattisgarh
cbd82b3b-c960-4079-82aa-9b4d8efaec39,323cd134-2bb7-43c8-8422-cf2b90eff432,valentines day,Books,Kerala
47c1857a-9625-458d-aa1b-8be234076495,5214e18d-76f2-4483-a688-481a8937171e,valentines day,Sports & Outdoors,Rajasthan
8dce509b-8057-4f2d-b910-46233a007a62,19ec8e8a-8ae6-4bc3-9640-faf830d1d8d8,prime day,Clothing,Arunachal Pradesh
1d0e49a9-4795-437f-b561-26f9b6b543fc,d05d6d8b-fbba-401b-bc84-010642a81bb8,christmas and new year,Books,Telangana
e1a75f10-8ac9-427e-9a50-fc733dfb8cba,104af0f3-7d70-4fc9-bd2f-799271377cac,season end sale,Clothing,Mizoram
9ccf1462-124f-45b0-962d-e132081e42ad,aad086dc-3f63-4470-8e5d-89a81107de51,thanks giving,Toys & Games,Madhya Pradesh
93594f90-ec2d-4774-803a-74ce18bddf8a,a000bd42-3c2f-49bf-8fef-3d0068ab949f,thanks giving,Toys & Games,Goa
d62b5844-d8dc-4279-8602-8c85f339b310,3456dc58-e1d9-459e-9fca-54db053a5d28,prime day,Automotive,Manipur
eb683187-a391-400f-b2a6-1df3140422a5,7bbd7bc7-8d7c-444e-ad1c-3d4dbf34bcf8,mother's day,Beauty & Personal Care,Tamil Nadu
16d62abc-5564-459e-9a8c-00d57058d3a6,dfaf8054-f995-4161-9487-2217f9a57417,prime day,Office Supplies,Rajasthan
7dfe0e45-ccbd-462e-9087-f7ca2ab396cb,46901eb6-f788-4f15-a423-7335d995cfb1,valentines day,Home & Kitchen,Haryana
15ba41bb-4187-40b1-9246-063bb03a39f8,1f68dadb-c296-48ae-85d5-51e1745db42d,christmas and new year,Beauty & Personal Care,Goa
a41eb223-5944-4e62-80a7-2b21e8be9f63,8febf946-e221-4c66-821f-6bffe3670b9f,prime day,Toys & Games,Karnataka
fdf46725-8f4c-4a2b-bdef-eb60586ad044,9a6365a1-67c8-4f82-98fe-2d683fa91429,mother's day,Toys & Games,Meghalaya
586f975e-a93f-4c08-bd3a-118972517b9a,9930013f-bf0d-4781-8194-0d7aa55a2002,normal day,Beauty & Personal Care,Meghalaya
e1583ccc-c95e-4304-84f8-552c487b17a8,804ba758-e89b-42af-a584-7dba061bd75e,thanks giving,Clothing,Manipur
4d9da2cf-7d10-49b3-b5fe-022f265c0f38,2e1b52ab-928f-4965-b790-43b3e31d3d65,prime day,Clothing,Manipur
4a7f424b-b317-487c-9cb3-ce36950dc3cc,cb844c74-6e05-4944-92b6-b23db55bfc54,normal day,Health & Wellness,Karnataka
10b38a52-5d7c-473b-af12-9e923a3983a4,8191e9a6-ca24-48b7-a9f8-281d0e2dfffd,christmas and new year,Health & Wellness,Uttar Pradesh
0be12f3f-6cbe-4636-9187-314681aa5213,de70212e-8672-4d67-87b5-aa653bc2f1fb,thanks giving,Books,Maharashtra
79c9f4b0-5282-4471-ac62-14535c4d665c,1c58eee4-82dc-4548-8e9e-0fa1244f2327,valentines day,Office Supplies,Madhya Pradesh
904352cd-bf2e-4019-8e89-9dee4a508a05,9d172d22-3467-49f9-950a-f736a5c9e322,mother's day,Beauty & Personal Care,Puducherry
365a9472-f303-4756-ae9a-f5afaa1c622f,d71b48fa-c498-4d9e-890c-269f78c9db87,prime day,Home & Kitchen,Telangana
66512231-460c-4c72-97b2-bfbdd670296b,1f882441-180d-49d3-890f-769a1bfd06bb,prime day,Sports & Outdoors,Goa
ff0560c2-baa5-4eb1-8e8a-790b861e993f,29f79edf-5caa-4e66-a224-8e969a1864ef,normal day,Clothing,Gujarat
df2a7bc8-e879-4bbf-9e1f-986a8249e289,af5aaad5-d879-45a8-8a5a-412a53ee8eec,christmas and new year,Electronics,Meghalaya
c2173175-c103-4348-b917-dfcd131479d2,97c44ea6-93f0-46cc-8a67-a26fbb28a1b3,season end sale,Office Supplies,Goa
62312d27-d544-4a2c-bd02-bb8c7dd7e7d7,b739c469-c811-463d-8c00-4992aaa57d34,normal day,Automotive,Rajasthan
a6e43ad9-0691-474e-b426-282deb6796d7,a0791a42-1f7a-4a89-a6c8-0432ec092707,normal day,Sports & Outdoors,Uttarakhand
5f1318a1-19ce-4d20-a6a8-25c7acde997d,81ed5619-0504-42c7-9db0-6bb0feaa6c9f,christmas and new year,Health & Wellness,Meghalaya
e1aa8703-7c16-4e68-a1c4-904f1c2017d5,ef991739-a5ea-4edf-9f8c-be8e663d91eb,mother's day,Electronics,Uttarakhand
01ee94a1-ea99-4a69-92ed-903d5170bf66,e48e98e1-f3f3-4f99-b046-3fc96638747d,christmas and new year,Home & Kitchen,Karnataka
c6ea2203-bce4-4140-aeed-ee83b42d22ba,8b72748a-da05-4593-ab4f-c5da02dd5aa5,valentines day,Health & Wellness,Jharkhand
9191e792-68b0-43d9-9707-a3954f4ba229,a25c8712-8170-4f51-943a-51e0cffd598f,prime day,Office Supplies,Chhattisgarh
dde24c0a-9a73-44f0-90af-ccb83916cb38,ae0aafdd-ff83-4242-bc69-24df8e28067f,christmas and new year,Electronics,Tripura
ac576e91-2331-4480-9826-de15da50c267,928bb25c-c456-42ce-b658-f53ffe111701,christmas and new year,Automotive,Punjab
d013c8b8-6a21-4097-9579-a62226ba4124,82c6c489-39db-45a6-b839-919d78b5c618,normal day,Health & Wellness,Punjab
adc54cf2-dae7-46cc-ac75-a4a12c874ebe,e0664e30-c9b7-493c-a2f5-3df94f4d6a92,normal day,Office Supplies,Punjab
97f3501c-d75d-46dc-8b32-1e8696e1c813,a345127d-a9e3-4dab-a1db-c4d46dafda06,normal day,Sports & Outdoors,Uttar Pradesh
590a238b-a352-4402-b14d-620fc715c30c,e4bf9cec-cd9f-42f0-8766-8d90e95cef71,valentines day,Toys & Games,Mizoram
bb61f169-807b-4c9b-a23f-a3ecec13793c,15173a08-a312-41c8-bc06-e102eaa723c0,mother's day,Toys & Games,Uttarakhand
61c87ce8-38c0-457c-b0c6-5483ee215822,dfac8726-90b6-4868-8aa7-a7379a69f0d9,thanks giving,Beauty & Personal Care,Jharkhand
00b6b54c-45eb-445a-8713-fd935cc20164,d42f819e-f531-4f14-82b3-ea29702f171c,christmas and new year,Sports & Outdoors,Bihar
27dfc0aa-0288-40c9-9a5c-981a865df981,d9b4bfd4-68c3-43d1-888a-967877a35d95,mother's day,Books,Chhattisgarh
3b174a96-8365-49b4-932a-2ad8baa5d801,08c75bf2-58cc-4ace-90d6-ed1808a64709,valentines day,Office Supplies,Mizoram
36b9be2d-74a9-4665-9fb2-9991714be4d6,5dae1f2a-0d69-476c-bf2c-3b999145e73d,normal day,Automotive,Manipur
569e1e48-fdb0-47f8-9eb0-e8574e4f7b43,38c128f4-7dfb-492d-bb19-97670e7f09c1,christmas and new year,Home & Kitchen,Kerala
be1a4a8b-6bca-4f3f-8b4f-14ede98acd5c,7e127d28-08c2-4f5f-9000-ea5b18855a51,valentines day,Automotive,Himachal Pradesh
a341eff6-092b-4ec6-a566-cfc5e76c8f69,e67f1bd8-bfa8-4b94-9059-782b09caa3f4,season end sale,Health & Wellness,Andhra Pradesh
a655a5a3-a5c4-49e5-acd1-0615666c31b3,83027e6d-d9de-4941-9c49-2537cff2a5cd,christmas and new year,Office Supplies,Karnataka
f56911ae-fcd2-40f6-a64f-1c07c3babf6f,73c4593a-2737-457b-9499-d04d2bb1e9c2,normal day,Electronics,Maharashtra
d3f3f917-9dcd-45b4-a3d8-2dd5a52434dd,323cd134-2bb7-43c8-8422-cf2b90eff432,mother's day,Books,West Bengal
b6b9ceff-2334-443f-b2dc-218853ea5802,e84c6d3b-4556-4648-a64e-fc295eb4c538,prime day,Toys & Games,Bihar
9cd4be43-fdcf-4db9-8db3-9bed117465a0,805f7c74-3103-4264-98a7-2f700b6467b9,valentines day,Home & Kitchen,Madhya Pradesh
a8d4deae-c68c-47a3-bea8-cbfc14f94634,7295a835-5546-446c-8e9b-a66b6f4052ef,season end sale,Automotive,Puducherry
0238ba11-0686-4197-b722-5956dba17338,7cd25632-eb65-42a6-bad5-4616302890a9,normal day,Beauty & Personal Care,Manipur
66066025-ed8d-4035-b248-ef79dcd61187,c7216d2e-35c3-492e-94a1-26d7e4ff0ed1,valentines day,Home & Kitchen,Bihar
a270a944-cc53-4360-87ed-dea8d04426ed,8f3fe29d-5ff4-4405-af4e-d936c7e9052b,valentines day,Automotive,Nagaland
a674851a-6aa0-4bd8-a087-5057294aeacd,c8c4e93d-a556-416c-863a-ff609137d1de,valentines day,Automotive,Jharkhand
e882a1f5-01dc-47da-95d9-8a0fc43e13d4,79c274e6-ccef-4135-8795-6a6d5154447f,thanks giving,Health & Wellness,Puducherry
3f71f7e8-c326-4bdf-82c6-7b67d8e8993b,677b0c6d-bfb8-4857-a172-8a6c5b2b806f,thanks giving,Office Supplies,West Bengal
9c4c0371-389e-4afe-9665-fa30a7027124,d4e63e55-15a2-45f3-baf9-d8cd4a28c253,christmas and new year,Clothing,Sikkim
c3d94d77-a9ea-4b94-bf17-eae51276452a,35cee1da-a714-4277-adc4-61063fa85cf6,thanks giving,Home & Kitchen,Mizoram
578e9594-e962-476a-9b98-79ecdf8f9577,afdf740a-fb70-4729-b12f-7ea9052a85bc,valentines day,Sports & Outdoors,Tripura
b7595107-3274-4036-9dc9-ce1ae123b4cc,f096bb9d-5484-4944-b05a-8ea5b1a73d56,valentines day,Beauty & Personal Care,Tamil Nadu
c46679c0-d75f-48c0-8e95-5b3130e936db,443121d5-0115-4cb2-b0cc-b1b238040372,christmas and new year,Electronics,Odisha
a86bcd6a-7a81-4717-a391-76307ae519cf,189a7bac-4955-410c-a6b1-be80fe51de06,mother's day,Office Supplies,Assam
73625c37-1743-44d6-9651-e6247df6372c,10c72314-2b8f-4e4a-9255-6fa370252967,thanks giving,Home & Kitchen,Chandigarh
73fcbd11-5094-45bb-bf53-cfa130615ba7,0a2af9df-7429-4a9f-a513-cf019ec449bd,prime day,Clothing,Puducherry
558bc9b0-f6ca-4917-a744-e61ebb47a940,a6f7bd78-3f3c-409e-b03b-1a5a38dcdbf8,christmas and new year,Electronics,Puducherry
d57d0b0f-07a8-4bd3-a4d6-d51585a93a2d,73798327-5ff0-4ffe-8b7f-60d776cd60ef,christmas and new year,Health & Wellness,West Bengal
4613dd55-d0de-4e2d-90c5-17f7ff6c04a9,106bedf2-b1ea-4f1c-9bd9-ae215861580d,season end sale,Books,West Bengal
a779942e-0f34-4309-8e67-181301fdbb3a,1ec3163c-f941-4c62-9f68-87798bc02187,christmas and new year,Books,Manipur
9945057a-c76e-4169-a362-103778f71fcf,9c8b50bb-c7cd-48d4-9b08-5a1560b82dc7,mother's day,Home & Kitchen,Bihar
8f2ff5fc-b658-4437-85c5-17d105e48e46,a4ab343c-a4b1-47bf-8047-907e8f335cbc,normal day,Office Supplies,Gujarat
225c37bf-6a1c-4e63-9e97-46ec4b71dfc5,5dd6565b-8c0a-47cd-915e-c0e9b3be6815,christmas and new year,Sports & Outdoors,Kerala
916cc05a-3980-40b2-9fff-dff710714ac0,8e317b0f-851a-49d2-a69d-bd5142bf50e8,normal day,Books,Assam
a753dc0d-216e-4936-ad5a-5d2345690c48,570b6db9-10bb-4757-a01d-1b0ed12ec9db,christmas and new year,Books,Uttar Pradesh
7638ef22-c44d-413f-9270-33d0d0b683fb,26cbc35d-2ac3-4e6d-a818-99f969c3bc6e,prime day,Beauty & Personal Care,Goa
80e6339c-98f4-4ac3-8fe2-4e17a0d68d67,6fbbf44f-9609-40eb-b91c-18898b61c5d4,season end sale,Office Supplies,Jharkhand
f6aafd74-0f65-4014-8268-778d370a9c4b,19dd94fc-d72c-45be-89f5-8a2eecefb163,normal day,Clothing,Rajasthan
8435fef8-d48d-4755-8594-60df6c0d2f46,20997d5a-07cc-4cbd-8504-22461bf90b3a,mother's day,Sports & Outdoors,Goa
a0bd970a-9264-477d-b965-76457e9069f8,2a2dba98-ede4-484f-8d30-a4f70bded6a2,valentines day,Toys & Games,Punjab
92cdd781-6d84-4ef5-8b73-9b29193a348b,355e5b3f-f461-4ac3-93e7-504a2ed38ea3,valentines day,Beauty & Personal Care,Himachal Pradesh
c74265bb-7542-4625-9cb3-44fddfa33c8d,52682fef-c58a-4474-b5e2-fcc851875bbb,thanks giving,Sports & Outdoors,Delhi
cecddb06-a565-41a7-9c81-11b4f529f227,def5ce47-4c16-49b1-a723-472439790817,mother's day,Office Supplies,Tamil Nadu
f085d0ed-d856-489a-bd36-c647c9ec4146,9cedb8f4-32d0-4717-bb1c-3044762fafdb,christmas and new year,Home & Kitchen,Madhya Pradesh
63b442d8-863c-4793-8ce1-14669eae35c2,7659ca32-d405-4fac-99e5-ee72f628e72e,season end sale,Electronics,Delhi
1c1dffa3-55aa-401b-b8a1-bf2043f2bb65,c6e91c92-bbe8-4b60-ae68-bc15fefa8d7c,season end sale,Home & Kitchen,Mizoram
3f677dcd-913d-479f-ba83-0e8e679b6855,34f581fc-5dd9-40e6-bcb2-fce1b9e513a1,normal day,Office Supplies,Manipur
7df1a43e-fdb8-442d-8ec3-041d592f538f,3550b486-b779-43e8-927b-7450975428a1,christmas and new year,Home & Kitchen,Andhra Pradesh
41b9a375-c383-42a1-ab99-ba55678a558a,4826548c-98d8-4cb8-b2d2-7d686d92aa30,mother's day,Books,Haryana
25ff8f90-33eb-4f79-9f4b-c9897bbd1052,2f3edf7d-7ee9-440d-bd4a-85ebc9744732,christmas and new year,Office Supplies,Meghalaya
8028e81d-4de0-4b68-991f-34c2c7ccb12b,8041a984-3b84-4361-a681-d3170a6cd65b,normal day,Automotive,Kerala
c9780d66-ea47-497b-a6a9-1f37af928c9c,70e0179d-6276-4101-977c-4d4f5fb72006,mother's day,Clothing,West Bengal
10e7f4f4-798a-4997-8b90-e9e1cabe38e1,37eb8985-09f8-4d2e-9e75-baea8f556162,prime day,Toys & Games,Telangana
ccbe32a9-2549-40e4-9908-c1aa68ae526a,f438131c-7929-42ea-a2c2-1d14e2d835cb,valentines day,Beauty & Personal Care,Jharkhand
d06bddb6-1992-4d9e-9894-8f9c46fc4cf4,596c85ed-2125-4f4d-a551-0a503a333f89,mother's day,Sports & Outdoors,Punjab
707e0135-cf0d-4b9f-bff3-4d9f9cb11d9a,5e50de80-69da-4d92-b05c-f2409cb47cd3,season end sale,Office Supplies,Gujarat
8e73e4e5-7c04-4c61-8264-3395d100edda,500af66d-9135-4884-a028-3fe5db4f1aa3,prime day,Books,Punjab
39e96f90-5d16-45db-94a7-9d4efd27de31,292131a6-a9d3-4873-a53d-e035b868e5bd,christmas and new year,Sports & Outdoors,Himachal Pradesh
66f9068f-76a0-4adb-808a-e6b29a6350ad,cbb560ce-69f3-4f16-a798-622bbb44a52d,thanks giving,Office Supplies,Telangana
9b307911-4f71-44c7-ac82-fcb5129b9ae8,bb4264e7-f37a-46b3-8e49-a8af13828db1,mother's day,Sports & Outdoors,Mizoram
5c649a98-d742-44ee-b52b-305f4c215cac,15fd6a12-5f67-441d-91e6-0509971e05c7,valentines day,Office Supplies,Jharkhand
3b231082-9a24-4429-89c1-ac052b5dfd6b,d346fac6-6fde-4a05-b5a2-2830238eaea2,season end sale,Beauty & Personal Care,Maharashtra
dd754de0-7354-428f-abc0-d518cc2dfd77,330f950a-aa12-4a5b-a3df-c6d7ae542ba2,season end sale,Toys & Games,Chhattisgarh
dc7ebacb-a403-4699-aa3d-1fc51ad3f02c,b5b1fd8e-6da2-443d-897f-639a2e67a4e9,christmas and new year,Automotive,Uttar Pradesh
c3b9748e-fef5-4a6a-96e0-9d47a157e2a6,3d3a34d1-3407-4576-84c4-2dd394c625f2,valentines day,Electronics,Punjab
54a9d582-b760-4162-930d-7021cf1e7b01,b18684a6-0018-4893-b5a0-9006f11bf7b4,mother's day,Toys & Games,Rajasthan
814e57c0-2b99-40af-bd99-192b31b7e47b,07d71b6f-c53a-449d-9f48-482b4448544a,normal day,Home & Kitchen,Jharkhand
48f22249-720c-4d4e-8a65-4e8767ec9d25,03c58311-813c-47f3-9d86-b797d1c75bce,prime day,Health & Wellness,Maharashtra
72577cd4-dab9-4a14-85ad-81df8074d89b,c09d0fdd-8185-4e8d-a81d-cf0897c9b495,christmas and new year,Books,Sikkim
ba279207-d1c2-4b46-b1f9-180b181e372a,a0d2fc5f-4f04-4682-9c71-88442779bdcf,normal day,Automotive,Chandigarh
2c78bb94-9705-450a-8f61-c52738db3067,58c05fd1-4b48-4032-8bfe-769a03f43ad7,season end sale,Beauty & Personal Care,Tamil Nadu
132de407-b75d-4d70-971f-37555e8004e0,75d5556e-abac-49ac-bdfd-2c9152caeb87,christmas and new year,Home & Kitchen,Tamil Nadu
66379d10-6fa3-4e03-9ed1-a6fdf6579bd2,30ee8470-8603-4910-bff3-706f618302ef,season end sale,Office Supplies,Assam
2186acac-b4fe-402b-b365-dc1f66503284,1ec4996b-11e3-4eb4-9ac7-7433da379847,thanks giving,Toys & Games,Tripura
335b29f5-4769-4bd4-af49-f3a34bb87871,dc58ae29-ec09-49b3-bb55-c5ecd25ccc48,valentines day,Home & Kitchen,Himachal Pradesh
b5fb364a-8c47-4f53-8de2-09fb01c8ed15,9fed3c90-553e-4333-9724-3ab8aa1b2f1a,thanks giving,Home & Kitchen,Puducherry
c6a77b35-b2ba-4ecc-a522-3ac7e6ce0638,bf3f39a7-77db-4ad4-9556-5ecec93ca4d2,thanks giving,Toys & Games,Assam
17124971-5c64-49a2-b0a1-e78e982a83e3,ae109a10-10aa-4116-a232-8c7e24ce1acb,valentines day,Office Supplies,Sikkim
bf6108cc-9ce3-4f97-8975-91b249b9597e,122d85b3-e6bc-4113-b9f2-b2e268de2dd2,valentines day,Books,Karnataka
a5a15020-2361-4aba-bc53-3ada889ec6f0,90f5c298-003a-4af5-8a76-5691d683deb8,thanks giving,Toys & Games,Rajasthan
5327c681-31b8-43f6-bc55-5e4497d8124e,0f3407ef-f265-4fb3-b796-5503e97c082e,season end sale,Home & Kitchen,Meghalaya
76f34746-43cb-4f5e-b148-993545ae53e8,5302f35d-8ef3-45dd-846f-9d6247e18005,thanks giving,Sports & Outdoors,Himachal Pradesh
c5f8d4e1-a681-4134-9cb7-fba5e01581b2,37025c04-8102-4b0c-aeb6-c1cd325512a7,season end sale,Toys & Games,Assam
3cdbf622-a2b1-4407-a743-ec5f7765ee23,1ebd381c-2044-446f-9372-94b0746ec227,mother's day,Sports & Outdoors,Uttar Pradesh
6cacc570-5051-4724-a7ea-eafa33c974fa,5c590fbb-6b42-4366-be7d-2bfa661057ff,valentines day,Toys & Games,Nagaland
f34a52fa-91f4-482e-884d-d28362089563,52be4c4f-e72b-44d0-9aae-25dbbf4a5d08,thanks giving,Office Supplies,Bihar
769a2ae2-86a4-4479-a9ae-c221c607aced,2299d221-9123-420e-bfa9-6887cf9f78c7,mother's day,Sports & Outdoors,Uttarakhand
8b29cee2-9418-43cd-a815-0b47cb04031c,307109d6-5798-4154-ac25-1b5d14c82cf7,thanks giving,Sports & Outdoors,Bihar
a4f6446a-d082-4803-a2b6-360ad6b111a8,b1dd8fd9-d0eb-42d9-b26e-0737ce1f8e4c,thanks giving,Books,Andhra Pradesh
87d91af0-26a6-4c0c-aab0-2c3fb87cc550,6ffb3584-6619-4036-af49-f65961fb5bce,thanks giving,Books,Uttarakhand
ee81b26f-495b-4a19-a2ae-9d9cd8fda15c,b38fbb8b-517c-4f38-a41c-bfdbcf0786cb,valentines day,Toys & Games,Gujarat
05f14e9c-892f-44e8-afc3-d1e9a0e244fd,1f28093f-d77b-4d0d-b61b-4a2d8c3c7ebd,valentines day,Clothing,Jharkhand
cecdf4fc-6cfb-4ad2-bd49-628a01b45a60,45c0fa9b-1890-42b8-bbff-30af5b425245,prime day,Home & Kitchen,Gujarat
