campaign_id,campaign_name,start_date,end_date,promotional_price,advertising_price,product_id
6bd63f54-006e-4258-b446-0a4bde37c6bf,normal day,2021-08-16,2021-08-17,10.54,7749,4332a27a-381b-4b26-aedf-a66cf9b8c183
3e4cbac7-96ee-478f-8a3a-606cfd9797d0,mother's day,2020-05-21,2023-05-15,1690.36,9973,bc05cdd0-7ebd-4e1b-8d02-1129d8d6df76
a0441153-a53d-4b20-90b9-e094c1643e03,normal day,2019-10-11,2019-10-12,70.0,9363,460b4afd-9ba3-473a-9e21-0cec52652014
da330269-b9b3-4482-a1df-fe3984f1bcaf,christmas and new year,2021-12-01,2023-12-31,1010.79,99919,10690984-ce53-4821-83e0-e7e7e3d1bc0b
57e4630c-d9fe-42db-afb1-d4587b1734d7,christmas and new year,2021-12-29,2023-12-31,833.46,47477,566818e0-8be2-4d50-a114-a0426bfd6637
6ea266a2-e50f-4307-91b3-b823fce90a10,mother's day,2018-05-27,2023-05-15,5520.53,13738,7539b81c-093d-4c49-8fa2-0ffae096e768
2f4313aa-c53c-4a0d-9e8f-bab8d1961d0b,prime day,2020-07-31,2023-08-01,1245.04,67650,36bc2a9c-689b-4b5e-baf4-65c1e328b668
a56ef0d8-1158-4470-bbea-68be2c7a5f29,mother's day,2018-05-19,2023-05-15,471.45,9732,978f4d31-8170-40bd-80f2-7a8963359977
575d2c10-9343-4f7f-8a7b-da441171d0ae,prime day,2018-07-07,2023-08-01,12633.23,86441,59e8b08a-38bf-4074-b596-05409d59d54b
440a9632-f83a-4734-8e19-f8965fc7d54c,normal day,2019-08-25,2019-08-26,501.93,7981,1727efc1-7c11-4903-b6de-8ec39ee256fa
22907068-ac76-4215-b1fa-331678b33896,christmas and new year,2022-12-09,2023-12-31,158.81,67139,15e9dd7f-fba5-461d-ae24-5422b9ba1911
389841cb-f9cb-4a93-a5ce-ee1c3023d496,season end sale,2022-06-14,2023-07-31,10397.41,65179,154fc5d0-c736-44ad-9588-e61a8b84a280
87c352b0-8736-4cf7-9393-c0bfbcae7dd8,normal day,2019-10-31,2019-11-01,165.88,7906,c7b80e29-1020-47fb-a678-4e01bad9d74f
37e79e9c-02e7-409f-a107-c49bd41a588b,normal day,2021-04-28,2021-04-29,40.55,8304,d193637c-0e4a-45c8-a1bf-97f0607effc3
c0ac0ca0-1a49-4399-aad4-62c10fd99018,normal day,2019-03-11,2019-03-12,1230.08,6932,09083293-dd44-413c-9955-a746d3621785
3bbd5d62-0c67-4c31-b2f3-7a1ac8f66df1,prime day,2022-07-13,2023-08-01,71967.1,76250,acb7aa47-0434-4bac-8f6b-0dd2448245fd
65713752-132d-4b35-98bd-b0f4cbd2c16c,normal day,2018-09-17,2018-09-18,173.61,8765,98d559b7-9018-49f9-811b-1940fdf2b9ce
7e374a0d-0f09-44e3-b50e-b1c60b8d8376,season end sale,2020-06-09,2023-07-31,1993.21,78053,2a7708fc-3913-4617-8b92-81a7c478f96b
e489ce05-cf11-48b7-bd8f-2ff0ad6c9835,christmas and new year,2021-12-03,2023-12-31,8781.55,34792,4d29701f-13f7-4d0c-bbce-cb6b0386af7b
86b5b8d8-4c9c-4d96-93fa-a3d73b51ec22,normal day,2020-04-19,2020-04-20,252.71,6677,8687ba8f-7024-4c8b-bcbd-2337b93dba99
8c0b7482-68fb-43d3-87fd-36c9cff2dbdf,thanks giving,2019-11-19,2023-11-30,2455.62,16340,bdab9303-63f5-4813-93c1-986809758e30
5e2713bf-6e97-4e56-b676-365960bf4357,normal day,2023-03-31,2023-04-01,4979.19,5000,82b05728-98c8-4b8c-bdf3-c460ca239a73
38945e3e-f742-4ee0-9703-1e995d18a4f3,mother's day,2018-05-16,2023-05-15,6250.48,14943,62953468-86d3-4f6b-8425-d559872978cf
4b651ba6-d9f6-4e52-b5a2-f95634b18609,normal day,2019-08-01,2019-08-02,656.92,8775,6348c344-d445-4efc-906e-528a27c82e97
309d448e-1608-4c88-a810-5bc82b588658,prime day,2020-07-09,2023-08-01,2347.41,77516,3dcd5b55-7c67-4402-8a68-006d066517e6
4b87593e-ab1b-4165-82cd-c8e3f96a9fbc,normal day,2018-01-24,2018-01-25,345.01,7582,e64a5389-eb74-4b36-9a00-b74bccb0d300
7ec59519-f19e-4b26-9343-6fcdc7ec9ddc,normal day,2021-03-31,2021-04-01,204.82,9410,0b76c33f-295f-4e8e-b2e0-117a88fa4492
a3d14384-8a11-4a70-81a1-3226bbc4993f,mother's day,2022-05-23,2023-05-15,608.98,12932,f697f689-34d2-4cd6-9e62-bf7279a9ee5a
b8484e80-699c-4c65-a8e7-4aabe52920fa,normal day,2021-10-14,2021-10-15,442.9,8961,4ca91a99-9a1f-4de9-bdd8-d769de9d96fc
875ee453-d004-44c5-ba1a-fba66b5f6595,mother's day,2023-05-28,2023-05-15,1608.32,11130,aa3e0b40-1f72-4a67-ab51-2a3e7e94e4aa
3e22908e-cb5f-4fb3-88d3-2a006460cd5a,normal day,2018-01-02,2018-01-03,30.32,9434,228343a7-3c64-4f35-bea8-34daa1fcebc2
cb3bf142-35a7-41f7-9484-781800957289,christmas and new year,2021-12-12,2023-12-31,1075.46,38385,5228af21-d368-4509-b6d0-dcc35eb20d53
dc755e39-07d8-4960-b7f3-f1495da2d209,normal day,2018-11-08,2018-11-09,63.94,8556,36a891a3-20e1-4997-8dc3-cd281fc20ca4
ce007274-5da6-4ee8-aecf-5233fdaf54e4,mother's day,2023-05-17,2023-05-15,184.82,8910,15af026a-c4f3-4be7-89c7-7a4ec460c8ae
5aeba852-e4b4-40b5-8b84-5c039b5204b6,prime day,2019-07-03,2023-08-01,2391.91,78904,036215e1-26ab-4ba8-b98b-dea8877f25cb
4a7bdd0d-05fa-4c8e-9c4c-a55673fba659,mother's day,2018-05-03,2023-05-15,6189.43,13575,44c25453-1acd-4d3c-9567-6dee527e19f3
316649e8-1473-4ad8-804e-f9dff1bd06f2,normal day,2020-08-23,2020-08-24,484.23,7260,02fec312-c281-49aa-b76a-d7ddcf5eabd5
689c4354-faf6-47db-a863-3140df4a2618,normal day,2022-10-05,2022-10-06,573.61,5934,091c9084-c327-4385-8414-d27ef99e6076
c31f9e92-6ec8-416e-8bfd-ca47c4fa27d5,normal day,2019-10-26,2019-10-27,240.01,5687,bd119143-8a57-4e1b-8611-2cfc1ab7c3eb
6583888e-f36f-4bf2-9cb2-38136a97cbad,valentines day,2020-02-12,2023-02-20,861.5,19174,a9b3c0c3-1538-4729-909e-83412b9e8e50
2005ce00-58d9-4a52-b98a-8f7929de1f9f,prime day,2023-07-08,2023-08-01,4743.13,85341,4fe2409b-d00d-4f6e-9479-1546fdec93b0
b35e84bb-4773-4d18-9905-ff021fb51722,normal day,2021-04-29,2021-04-30,409.06,8542,eccc3eb0-ea6a-4206-a439-39ae198ca27d
5be53c98-d1e5-48a6-93f0-990012d66d47,valentines day,2022-02-21,2023-02-20,5362.57,17766,ab739c26-cfbe-41c3-a31a-9d06edddce2e
1d875102-b528-4ef9-857a-18cbdab06a8d,normal day,2023-01-08,2023-01-09,119.32,7867,a8cb5987-3c76-4de1-b9ba-e21f2f4f46bc
35c9ec43-a27a-490f-9555-b8fd13f87b79,season end sale,2023-06-22,2023-07-31,2814.81,50237,ef57efa3-5a3d-4620-aca5-f64fab078042
d94770f7-5213-4b48-b312-4527cca51109,normal day,2021-01-17,2021-01-18,59.39,6267,986a7a02-cb09-425d-9252-1cd94449abe7
88c565dc-0c49-4e40-8ffe-bc79f4861837,prime day,2018-07-03,2023-08-01,855.44,88854,d441c4f8-5f2f-436c-84bd-a17f7b4a82b8
1e71bcad-3767-4310-956e-a540e5a0b1d0,christmas and new year,2021-12-01,2023-12-31,2918.63,49580,5bac4b72-29d0-4255-9e0f-1ef5cfc07a48
ef323b35-8e35-4437-96dc-eeb4ebf0433f,normal day,2021-10-15,2021-10-16,299.19,9178,7aed2ef7-07a0-43b2-9e2a-4b0d5007e527
51f86fe2-2357-4dc1-a422-a7bb39a61b43,season end sale,2018-06-23,2023-07-31,3770.94,50938,27d66d29-0cc0-458a-95d3-c665bbd3d5fe
fde01cc4-ea1f-44b1-8926-d446163e7aaf,thanks giving,2022-11-17,2023-11-30,869.65,15923,a8236aeb-ad35-4386-8b4a-d64ccaf4002d
21ffe81d-537d-418c-a0ad-d34968e96859,prime day,2023-07-31,2023-08-01,4471.65,85803,5e0fc17b-7c90-43e4-826c-ba4d88e307be
6d429573-cdbf-42bd-9b13-44c10ab0da61,normal day,2023-10-12,2023-10-13,83.76,9899,411bfb96-c740-4a24-9da1-2e4abe1db056
b88d22be-d96c-42a5-995e-5f5bca07eeae,season end sale,2018-06-26,2023-07-31,140.88,22483,0195631a-b63f-4b01-9993-c8fcb2ff176d
c4e0d0a3-de1b-4709-bc65-49221b06a0ae,normal day,2021-11-11,2021-11-12,236.44,6914,46d816e6-12ca-461e-8895-8e97594332b7
7e6a3778-19b0-4acc-a0cc-6e701c4f1419,valentines day,2022-02-12,2023-02-20,2951.89,15151,b57d3647-54de-4cc8-9c3a-de657a3f2ed8
6ba3bb33-eaae-4bac-83da-f129705a3e36,season end sale,2023-06-02,2023-07-31,2818.35,54712,5a769f69-44e9-432c-aae5-bd11f851b9a5
121e41ac-fab9-42f8-99ba-fa8bff9a68f8,valentines day,2023-02-05,2023-02-20,930.62,19242,3d14b28a-b907-4f9c-90cc-cc3952daf175
029df57b-f903-4456-864f-1fa032037163,normal day,2020-10-25,2020-10-26,214.3,6911,5fde9708-53b6-4a35-b982-1638c89e658b
f7a20ea2-b523-4e5f-91af-5fa301f1c976,thanks giving,2018-11-20,2023-11-30,31246.81,5086,f2542be8-30d5-4394-9e5a-86ad1d24d350
913c9ecf-5b89-4ba6-afbb-3e2db469838e,mother's day,2018-05-08,2023-05-15,27139.18,10386,26f6f724-455c-4f2d-bf57-8272cc4a4fce
0d835e0f-541e-453b-b519-7b0380e0ba64,normal day,2018-10-04,2018-10-05,555.79,6772,f4577e35-8fe1-4d5e-99ca-500158e0930f
fe277fb5-eaf6-43cb-a8f5-bc9fcf53517e,normal day,2022-08-14,2022-08-15,581.48,8306,538a36bb-c97b-4653-91ed-43dfee3b2c74
ccfd2c78-867b-4eaa-9e3d-66fedce8032d,normal day,2022-08-29,2022-08-30,589.8,9745,e9cb4e0e-6dd6-4eae-8e5c-0665f358f148
e4494fd6-6709-4955-8ff6-968cd0d87d31,normal day,2019-10-16,2019-10-17,614.22,8011,8917e149-b0f9-40fc-a044-ecfd6e1302b5
c0139d5b-9573-4256-982c-e54901307db7,christmas and new year,2020-12-20,2023-12-31,792.69,25701,424fd246-ee5b-4c25-ba5b-bc23240f88f7
c57dc00a-1451-4ecf-9283-00622b25cbda,season end sale,2023-06-08,2023-07-31,1337.01,83887,3748a3e1-7162-4f47-ac1d-d7ab5705f416
e6502db2-0737-4913-8c43-a7e170e5d04a,normal day,2018-09-20,2018-09-21,1647.05,5420,134b63ef-5c80-4d93-9c6a-06fd714ba1a9
2462b258-b4a1-4407-9b18-228be1f16f1c,christmas and new year,2022-12-05,2023-12-31,3550.81,78124,b40446f1-a514-46e2-8311-51921d88fc73
fae12198-b50b-4388-956f-3777a9988fe7,normal day,2023-11-02,2023-11-03,505.95,6105,ff75b9c6-062a-43a1-89b5-b0a828267a0e
bc390caa-1ac6-407a-80e3-2d1c16205fff,normal day,2020-11-14,2020-11-15,2485.21,8996,e025ff26-be5d-4a31-a896-ddbdf48212ee
50890a36-f506-420d-a3ef-bc51e61dfce4,valentines day,2020-02-24,2023-02-20,5394.06,15956,dd6a6f58-0543-4366-ab21-462072f96905
4005ff20-74b8-4a76-a524-631f1d52d353,prime day,2021-07-24,2023-08-01,573.53,79406,b02ad4b2-180a-479d-a680-5da93a555dc6
0118f0c0-6fc5-44aa-b4e8-f3d8f54dd1a0,mother's day,2018-05-03,2023-05-15,7127.7,12945,7d2f4d09-7324-4820-a413-722ad304bcc2
f73f607e-7b31-4962-8627-85169d609f35,normal day,2021-08-10,2021-08-11,1012.88,5830,8d50f565-e484-4b29-9e55-8fa86e02fb6f
ff7c9365-64c2-4f80-b9b3-a20756775cda,normal day,2023-09-18,2023-09-19,171.38,8530,43be0d27-4da8-457c-9974-dae5f46bd03c
c671135c-7c76-400f-843c-0344a0f85725,mother's day,2019-05-27,2023-05-15,3323.74,8942,1c89bc84-df2d-426a-8a39-91712f00e18d
676d77cd-2e29-4eff-afae-2fc6816f8718,normal day,2019-04-17,2019-04-18,26.64,7652,ebb28d98-3f30-45f0-ae6d-d3f5b1735105
82392859-500f-4428-8e10-246c9419f17d,season end sale,2020-06-08,2023-07-31,8665.17,28948,ac03a9d3-7c95-44c4-9b2b-e2d5aa858465
ae1c1194-122d-456f-a47b-2db52e5832ca,normal day,2020-08-28,2020-08-29,793.54,8221,ad689067-a4c8-41e3-b0f9-8e6b64445a85
12db5074-c268-41da-9a4d-07e70986a59e,normal day,2018-09-07,2018-09-08,69.38,6771,fe6719e9-7136-45d0-b67d-142403d85b20
39f9d372-15ef-45e6-85dd-1e4f71575381,normal day,2020-08-01,2020-08-02,195.72,7205,a7399dad-b8a3-4040-9889-380c080a1748
1193b23d-a8f3-4c81-b018-d158e7457f0e,normal day,2020-10-08,2020-10-09,73.48,5131,b5a19287-ad53-4856-b9ec-c68a221f3f37
31bfa4ab-bbcc-410a-9cd7-d37cfe481c37,normal day,2018-04-25,2018-04-26,101.91,8111,a53fec03-0036-43f8-a337-4ded48de348a
8af9b3c7-70d3-4546-b0d1-d54339496efb,valentines day,2021-02-12,2023-02-20,885.48,17673,86045feb-269e-474f-bf75-69845c35150e
04714bdd-621a-4bad-9c99-47d3cb081082,normal day,2020-01-15,2020-01-16,508.65,5580,f032f7ef-4041-428b-be0f-b28edb0bd5e4
c6c49214-4faf-4d34-96a6-5f8de2abd198,valentines day,2021-02-19,2023-02-20,1125.56,11127,e947ced2-144a-4236-8ed7-0a1908540ed3
73e28e47-420e-4230-b6ff-aac30f076620,valentines day,2023-02-26,2023-02-20,1606.76,15778,07efba02-8510-4344-878d-c9715f779274
ab8b8ea2-a5e6-4996-8659-4bed8c8b0413,thanks giving,2022-11-27,2023-11-30,156.82,12549,2d75b00a-c846-496d-bf20-2775cc84ff46
062cf16e-ed1e-485e-9dfd-5510bafde79d,prime day,2023-07-29,2023-08-01,10081.84,55523,1d4df162-cc33-45ed-8f8b-d5b63164bb50
b1c9b31c-2f35-490d-ae14-12baf671a871,normal day,2020-01-18,2020-01-19,653.99,5509,9525c970-4e69-4133-8861-b46e37b1ef65
34cd541d-9260-4f2a-b7c7-84e4042c2786,normal day,2018-11-06,2018-11-07,83.57,7875,0cb86d9b-e5a2-4cdc-bd88-48db3d0ce194
bd3074e4-3ecc-461f-9b7f-6e42764483ff,mother's day,2019-05-31,2023-05-15,527.33,5326,4c49eb56-ff41-47de-940a-8edf66dfa309
0de14c40-688b-4dc3-a455-710cc769db00,normal day,2020-03-13,2020-03-14,3812.63,6128,a66da422-4b4a-46f5-9995-26eac22d0b6f
2862c88e-0236-4791-8106-1cd8b618b8c4,prime day,2022-07-20,2023-08-01,2142.66,90042,8b7b2a4d-4ae2-4a10-b17d-61870a640e99
cedb7c3b-cf3e-4c72-ac8d-db7e220cda9c,valentines day,2018-02-22,2023-02-20,3104.1,13116,b0a0b3b3-f70b-43f9-84a8-e7371144e277
ca135586-1b3e-45c1-93ad-4ba86074e27c,mother's day,2023-05-05,2023-05-15,1939.0,14433,2ac5e2f1-e1b7-4219-800d-e75b25f29f35
e4ebde41-f729-40a8-b655-d618d62dc9fc,normal day,2018-01-20,2018-01-21,58.07,5684,3e46aa82-3161-4e57-afaa-80095cd56fde
1cb8e17c-fd89-4b88-b70b-ac38080aa1f9,prime day,2018-07-01,2023-08-01,2372.47,52936,92c4f9e8-5eb6-4a63-b8e9-545233ec2106
15004a32-f097-46a2-ab45-a0cc357c6f25,normal day,2019-03-15,2019-03-16,61.03,7033,695e5a3c-83f4-40be-b77d-ec007c455fa1
e1c34ce0-8968-47f8-92cd-1a27c3bd465b,normal day,2021-04-07,2021-04-08,329.04,6066,7b22ca2f-0394-4549-bb3e-00a285d4c0da
5fecf17d-23e9-445a-9be5-647267427567,normal day,2021-11-04,2021-11-05,422.79,6511,94358fb7-6370-49d6-b8c7-db21da2bedfd
17b66ca2-099d-41d6-a589-c306f81989cc,normal day,2023-03-12,2023-03-13,48.29,6831,4109b2fc-1b4d-4eb6-bf5e-614a84ad05fc
db09254d-3246-4184-8889-3958e22e54c3,prime day,2019-07-15,2023-08-01,1253.04,72330,032641e4-a4b6-404b-9156-27fc0036006c
bf097b0f-22bf-4e69-bdf2-a70c88fc44b0,christmas and new year,2019-12-27,2023-12-31,6954.53,31512,8bb50eb8-485b-4e63-b7be-73b6258d76d9
2e52c9ba-6aae-4d3b-8dd4-e4d1400cb50c,season end sale,2020-06-16,2023-07-31,1286.8,60807,b6b79815-ef5f-4eda-af2f-dd23baa262df
bbdccb31-dcc5-4cb1-ad4f-1cc066127140,christmas and new year,2020-12-05,2023-12-31,976.71,65074,634ada87-0b5e-4df0-9ccc-b40401cc392b
18e9a13f-c25a-47fc-970a-36acc25fcbcf,normal day,2018-10-14,2018-10-15,106.65,6372,b9ff236f-76a7-4751-bbca-1c544a561c0a
9c4d31f7-bc53-4634-bd18-a9d2fe0282c9,christmas and new year,2020-12-03,2023-12-31,758.35,96714,f726b150-92d9-4990-8a69-e92457a998c3
92a31acf-34eb-4754-a46a-a011f6586883,normal day,2022-01-16,2022-01-17,80.73,7149,c36eb374-9f5e-48fd-98da-c00458b81c1e
035918f1-ff3c-46f5-8f8d-a11bf56d0621,prime day,2019-07-21,2023-08-01,1274.56,94131,8e216d6b-a1a5-48bb-979f-eca292e87646
72738942-d619-482d-81c2-cee1ebe24825,christmas and new year,2019-12-10,2023-12-31,522.02,40508,751de559-7179-41c7-b124-b4eba9f3c2d9
84710a4a-5012-4694-ba3c-771bd7fc026d,normal day,2018-10-22,2018-10-23,146.15,5123,07e71311-545c-493e-8866-c7018c8ba6e5
0d688424-0127-43b3-b91a-0d456f3ffc23,valentines day,2021-02-10,2023-02-20,246.53,16496,f2636e45-5abd-4c66-bf3b-8c98f2bda9ca
fa5b7c9f-fb3e-4cb8-8ba9-219526831141,valentines day,2020-02-25,2023-02-20,1273.86,18169,6bce6c96-5b50-4087-9e27-a81fdda85764
2c7e7c64-564f-467e-9cbf-60e4eaa5f15c,normal day,2023-11-09,2023-11-10,2917.81,6476,b77da95e-5345-4d73-bde0-37b4550bf373
1a649fae-8165-4f6c-a43a-385dfab5c1fe,normal day,2020-01-12,2020-01-13,108.36,7546,aed42c8f-7ac6-47ef-8063-c920325c7288
e77d8f4c-e85a-49c1-9fbd-09e079c319a8,valentines day,2022-02-03,2023-02-20,2145.77,13509,3d51fda2-3239-4c30-9613-dd702f3494c4
e6ead506-a314-40c9-a516-41c0ce38773c,normal day,2018-08-23,2018-08-24,614.82,9382,42632410-c6fc-4b30-812c-4dcf77eb70e9
b028dfaa-3c99-47a6-8868-6247f1ea3463,prime day,2018-07-03,2023-08-01,164.15,87919,0027dcd0-d360-4a7a-a1ed-5d36a46a25d7
5b038015-785e-4b02-a718-b36400d7f4e1,normal day,2021-11-01,2021-11-02,236.25,9784,c1153aed-fec0-4775-824a-9bd55b63a72b
41e9652c-71bd-4119-bc0a-eab5a56f07d1,normal day,2018-01-13,2018-01-14,825.73,5827,a774c579-55f8-4726-909f-ddbdf6d93a08
811341ec-e45e-4b55-85c2-2c373b30e6a6,christmas and new year,2021-12-12,2023-12-31,10314.53,46892,b09deab1-3a0a-47ab-bdb1-8708e551c910
df83f18f-aa6d-4754-8104-26dd335e55a4,christmas and new year,2020-12-21,2023-12-31,1223.59,59877,8d74b21d-759a-4714-9eb0-3c6e5f33f8c7
48d53576-2034-4ab6-b12d-870c00f68a74,normal day,2019-11-02,2019-11-03,59.5,8318,36a68eee-61f9-4bcc-97d1-3e01f06b3868
ad606adc-f703-44e4-a07e-c862fced54e2,christmas and new year,2023-12-28,2023-12-31,3386.6,82735,bcf97f2b-59ea-4103-a4c7-0b5c55182e2b
bef03ace-9b5b-454e-8c4e-26a0bdfffd06,thanks giving,2022-11-20,2023-11-30,1200.6,18228,7322fc40-6cef-46bf-8284-6e6b6e07e9f6
9014bf07-5fa5-4cff-973d-ac9df88bbf03,normal day,2022-10-14,2022-10-15,228.35,6539,ff81a874-5972-4424-a006-672af654aa74
b5b0b208-294c-48f0-acb6-242f6597feea,season end sale,2022-06-27,2023-07-31,6716.56,78777,d130aec4-75bb-4585-86ed-81460ba632b8
084e2e77-99bb-4fdc-897a-86ab4334ac80,season end sale,2021-06-26,2023-07-31,341.87,84676,f180b425-fc8d-4c32-a74a-534b15626302
3d875745-6e26-49b1-a9a5-c99b15ed794d,normal day,2021-04-29,2021-04-30,75.06,7734,e40ea1b8-b54c-4a7f-ba39-5cd8a166508d
8ebe5e60-720e-4fa0-bb96-6e2a54fe3871,valentines day,2021-02-03,2023-02-20,1062.53,18211,df6e627c-0dac-4509-ab19-05f24c117277
aef2b718-7bbc-4022-b911-e7186459878f,prime day,2021-07-23,2023-08-01,12322.34,52487,6ab0ef4a-68d9-48c1-9f79-5b9d4dc70768
a5babe1d-9f73-4c7a-8489-b419541f9cc8,season end sale,2022-06-07,2023-07-31,6234.73,90959,41c79aca-17d9-4c64-8836-ffc40e241a7c
b805693a-1a90-455d-8684-1a4a70062ddf,normal day,2022-09-18,2022-09-19,69.78,9712,12821d5e-a9e2-44e3-a90b-8200f5107ed2
3860647a-8f33-47cd-a88e-0eacba7b2cef,mother's day,2023-05-18,2023-05-15,81675.58,5164,024a4354-fd56-4baa-be67-7c4f7b09685c
4e218242-dcbb-4e45-bad3-df71616eff72,normal day,2022-10-10,2022-10-11,730.42,5653,5d59abc5-448b-418e-9aff-379ed8034cbc
8fc103d9-6b0e-44c0-9e4a-3fa9f9b4bc27,normal day,2023-09-28,2023-09-29,319.53,5394,6cc27eaa-c0b8-4f38-8977-9ca2dabf1bac
39cd49b4-086d-481f-b2b0-21fe15290b53,normal day,2020-03-26,2020-03-27,149.88,9905,96e11086-dfd0-4f4e-95b5-58d2b67639fc
adaba4c9-cdb8-484e-84df-f390a2a3e892,normal day,2023-11-01,2023-11-02,469.93,5879,16244e0a-d6a0-422f-9e54-7d5b8b92aa86
ec611723-b56d-41b0-bf43-d4927041dde1,normal day,2020-03-27,2020-03-28,73.14,8384,cb9b5921-6191-4a69-b59f-d2a0787409d1
1dc390b3-ecc8-4043-9097-7537d7137261,christmas and new year,2021-12-11,2023-12-31,7606.58,84293,5bc12bd8-38c6-4d00-b809-fd43026181ea
d16b81fa-eec9-4b3c-bf5a-daa85b8bbabb,normal day,2020-10-18,2020-10-19,207.68,8859,408cd9af-8095-4ba1-ab85-18d982f8a264
487a7a65-5453-4f59-97ef-d19cf0cbee38,valentines day,2023-02-18,2023-02-20,36496.34,12645,16ed1b0e-c90e-429d-89a3-e021b091465a
23e05b9b-5458-4b80-8001-3b36fa029627,mother's day,2018-05-16,2023-05-15,2364.6,11050,01b20253-108a-47f4-86fd-39b877c05fe7
abe3586e-b157-4212-8c39-9845424619ea,normal day,2019-01-17,2019-01-18,35.49,7584,d0f5d2e6-466b-4fa8-8610-67bea626f392
f5604165-3f76-4758-90cc-85a46e3e357d,prime day,2023-07-02,2023-08-01,2324.56,52812,3250670a-1d91-4cbe-aec7-fc0e3be2f8b3
3ba1e2e7-81c8-4fd3-b0fc-0453970dba9d,mother's day,2021-05-06,2023-05-15,325.27,6987,176a9966-1d40-4350-bfad-afe1b05e78f2
cfae7d56-c33c-4666-ad9d-e7923ef480df,normal day,2020-09-09,2020-09-10,97.94,6720,6e9a6827-6d4d-4e1f-9696-62ed92dc7576
4addc700-7901-453a-9929-99192a56529b,prime day,2019-07-20,2023-08-01,3097.72,56822,9747dea2-4950-41ab-b195-f21dc1ff1fc3
63dcc11d-9159-4ab7-a17b-abb1bdf81dc1,prime day,2021-07-31,2023-08-01,3624.32,59856,f72adb8f-fd6c-43fa-a940-76503f16d891
1c9d3ed0-8a51-4482-aca4-8499e3b55148,normal day,2020-10-13,2020-10-14,693.99,8998,e2979242-908b-4604-831a-769641a6bbbb
bccbc2b6-080e-4508-93b6-eda28b0c1008,normal day,2019-11-06,2019-11-07,199.75,8389,695dcea2-1464-44f8-8173-cf7291d1a656
18535897-c69e-4183-964e-368c69c66241,prime day,2022-07-01,2023-08-01,997.4,99553,17b8c015-5882-42ff-a4a2-5399bd2fc4c8
3a08f849-4fc2-43fb-81f2-dbd51168f966,normal day,2021-09-15,2021-09-16,304.93,7687,fe6e246d-b51c-404c-b0a7-512ab6146590
ba5af65e-501b-4a47-86ea-c53aad1245d2,normal day,2023-03-24,2023-03-25,459.24,8166,ce4e4df5-b9ea-47bb-9847-f41ef13a2d97
8dbeb172-135f-4a84-9116-ff854941787f,normal day,2018-09-23,2018-09-24,8764.94,6659,42cb876d-eadb-45d9-a528-770ef4bdbd1e
2495ad63-1d0f-40db-a5ab-04e0f1c5d00c,normal day,2021-04-27,2021-04-28,60.86,8140,9a54c01c-323d-4e20-936d-28467f9323b9
2a1ed939-5b3f-4783-bfd2-55a95702f8c1,normal day,2020-03-31,2020-04-01,237.88,6469,c42414d9-301d-49a6-b60a-5930c3575ef8
2cc623c7-ca58-478e-b386-8982eb1abd85,christmas and new year,2021-12-31,2023-12-31,3680.65,43767,188383cc-23b7-4d49-9cbd-b14dc7a79ae8
52dc5e91-8cb7-4355-bc1c-ac80ea23648d,normal day,2018-08-05,2018-08-06,332.56,6027,041aaf23-e758-4f50-a138-daa367c12145
4400a817-2409-4223-a776-09debabf351d,season end sale,2020-06-30,2023-07-31,3940.1,85742,0d53749a-5647-4dd8-99a9-6db1e7ac9fa3
f3f47f90-84c0-4f56-bb2b-25348389da5e,normal day,2019-11-14,2019-11-15,357.71,5001,6c5d7763-671c-4112-9e6c-73a811b79565
71409634-51db-4560-9f4f-debad07bb915,normal day,2018-10-11,2018-10-12,60.56,6690,37f92d88-c5f4-4749-9609-b9e587024c8a
9b3166b2-5c73-4187-ae00-bd4e8c4e2975,valentines day,2018-02-08,2023-02-20,43410.49,10311,6d1d3dd1-4cc4-4d6b-9149-d208dff29b8e
10d12cdf-fbc0-4888-9507-8d54bcafa82b,normal day,2018-09-23,2018-09-24,214.18,5560,1125a38d-be49-4fb5-bbce-62c66feb96cf
08215c4d-abf1-4235-9269-8ded7a58eaf0,normal day,2022-04-21,2022-04-22,2879.4,5680,d5155b48-05f3-4536-8bd2-848f36677230
450dcb05-db43-44b1-bbcf-127095c1a9c6,normal day,2023-09-17,2023-09-18,538.81,8963,bd85d92b-3da7-420a-9290-1d02d64aa03b
693f62b0-d81e-4c96-9555-59f85af2cad6,normal day,2023-10-03,2023-10-04,266.23,6302,15af026a-c4f3-4be7-89c7-7a4ec460c8ae
6e048730-4af5-4e57-b2f5-64d865d682e7,normal day,2018-08-30,2018-08-31,286.07,7861,6717f8fe-dd55-4ae3-a1c9-3b0a0781fe74
1b031da4-5012-47b8-9a2f-c65218e92a77,normal day,2023-04-10,2023-04-11,196.07,9060,d01ba72e-196f-4288-b76c-237fb2dd4017
18282a43-46c4-4541-9744-c2b8b81a9081,prime day,2021-07-09,2023-08-01,290.16,74633,3a133450-9059-459f-b63c-515e9153f5c3
b380d75e-12a9-42fa-a3b8-15fb2baab244,normal day,2018-01-18,2018-01-19,123.38,5145,2a71c695-20b5-4297-9825-dcfe715bef69
232eb998-ed78-4f6d-90d5-6e7077d0cf8f,normal day,2019-11-03,2019-11-04,1284.98,8281,7b2e60bd-cdb8-4889-8406-9ed3aa3f60bc
