VisitorID,PageID,DateVisited,Action
7880349a-1f7e-483c-aa4a-8f66440a0663,c16851fb-0d27-4e95-baff-4f5021dca677,2019-12-28,purchase
a98efda9-772d-4950-9d4d-375835294747,6552391b-cf89-4eb4-8581-543e191c6cbb,2018-10-02,purchase
9c85ce28-f465-4c62-bdd8-c963bc8fcea0,de2b7b51-8003-45c9-a019-0054879ff860,2020-04-26,purchase
18e3e27c-3ba5-4494-ae04-f493e58a85cd,0ae002b7-f13b-4625-b9e8-0477b2c45572,2020-05-03,purchase
604ae087-c002-4515-a0b6-40d7ddf3c8b4,d34eb62f-cd35-4fcb-808c-c941b150da7c,2020-01-20,purchase
ccfa4cea-6dc6-4071-860e-09101afdefd5,9983aba5-f3e3-4ace-9c3f-cdd5d5777e3e,2020-05-28,not_purchase
dd8a76e5-31c2-4484-ae9e-23c5eff27b5b,80cdc5b7-c472-4ce5-8cfd-1407d7740121,2022-12-18,not_purchase
5affb751-f156-4c15-af79-023e24076b0d,6739e692-68d5-4280-8bf4-f0a1c519271b,2019-10-18,not_purchase
bfb2ee9b-293e-455d-b8ac-ebd1431a5c97,2af509cf-e57c-4e01-b36e-54a43aaf66cd,2020-11-19,not_purchase
5b526055-017f-4805-a54c-39a1fe78672b,1e83bc80-e8ce-4ed7-b1a6-508f63e47551,2020-02-16,not_purchase
4037f37a-5a0c-40f8-9e99-4557acd6507a,ae162983-a6c0-4486-87a7-666e25c6843e,2018-11-25,purchase
bf6d8a3e-cdf6-43f8-a3ee-3927b2b9babb,64097b3e-e19d-4f1f-b44f-452f00a50a37,2019-12-24,purchase
f36d5c6c-653c-40e2-8749-4c0e4e35ef55,726d0d65-ba92-468b-b361-785319a11600,2019-12-31,purchase
011a1a8a-a642-4501-b0d6-6cac6f9a124a,03ee636a-1e98-41b0-a7c8-7c661ba8067e,2022-06-27,not_purchase
da364b78-3992-49be-bcc1-9a7868d9190f,a8aa2e57-6c36-4c26-b1b3-e0dae5947b8a,2020-01-18,not_purchase
a3dd9a54-6099-4e6e-92e4-630b47c409c0,7449b29a-d1a4-4940-b96a-570d1b54762f,2023-03-02,purchase
1db10898-718a-4dd0-bed3-e05d0d16548b,dae07880-eb05-489f-9ccc-80b31b78d5da,2020-08-12,purchase
9624dfe3-5afb-4634-a1f0-3e15fd6cbd23,bc16efa4-20f6-485c-b3e1-a359f24619bc,2023-03-02,purchase
975f0b14-f5b8-4d63-b1b6-7e263c9a7cb7,7b9fbb2a-e79d-408d-89e7-d80dac887b96,2021-07-26,not_purchase
3cff119f-7611-4754-b681-3db2914ac613,be206e92-0c05-4a19-b84a-f403ed064a55,2018-11-06,not_purchase
33a7ef23-4aea-4827-b7ed-77936a746aad,00e05318-6b07-4297-950a-af47c115a1f1,2022-07-22,purchase
9720db20-d5d2-414e-b93b-18c41d2c194d,da794a7f-05db-442e-856b-f5d799748888,2021-12-01,not_purchase
ead86063-ba09-408e-8a5a-c712c4ab09f2,d8f9b634-433c-4990-bc42-5da64d382298,2023-06-22,not_purchase
fdc04d02-c256-49a4-9c94-6eddf19f36c7,a7559d56-d8ff-4551-b0f2-ccf1ed838b87,2022-02-13,not_purchase
3bccb141-3f7a-4493-90a9-0a3ad2432495,f4cb2a40-af42-4b1c-bb2d-c55a7d561477,2023-03-14,purchase
46b2fb9d-0773-4c51-aec7-62f17655b809,02fbf7f8-16ae-4d7b-a3d9-156b00ae6fa1,2022-03-18,not_purchase
28f3f81f-456b-4e71-b29a-8306f020369d,4812a900-46b3-4c66-a01b-35641a1fb1dd,2021-01-02,purchase
a2c92e85-0419-4ea6-ac52-b696b749b3f9,b8c4929a-0e29-4ea9-a1a4-5018129099e0,2021-01-28,not_purchase
8f9f665a-2271-4c43-b165-344227d96d0b,4346a6d7-75e4-4c5f-992f-ff1a4e2eed15,2021-12-21,purchase
c5ba865a-d6bd-4d47-b7dd-d950b1643825,4d325b80-9fb9-4847-a62f-4f6513f38492,2023-05-19,not_purchase
eca07b7a-df07-46d7-94c0-9773c86e13d3,eaf6610f-9cdf-4a84-8b7a-1f7464af4476,2020-03-02,not_purchase
2c3ef6dc-330b-465d-9262-213bbab135a7,18d197bb-4652-4793-ab71-6edb80f99208,2019-03-06,not_purchase
4eea757d-fe93-4aef-aba9-88e938b3d24c,55fb43f3-57bd-4a2c-b6cc-de6aabe54b3a,2020-06-15,not_purchase
aff816b4-8b72-43d8-a68c-cf63935709df,fe321267-ca64-443b-90a3-2c28a003c755,2022-05-09,not_purchase
3f70e1fe-c554-4c98-9f80-8bb95fe45f04,dd12b298-5dac-4813-a53a-af219213df19,2021-12-08,purchase
594acf1f-f4b4-42df-8a8b-59fa2012f7fc,898eded2-a417-4daf-a2f9-8f413334f6a6,2020-01-26,not_purchase
c1641535-c337-42aa-b760-e86fe0e1f579,d317412e-26ad-4472-96b0-32d4ed3460c1,2019-04-08,purchase
95c13edc-d889-4b39-ab5f-98bb8f15410c,872ad614-c6d3-4172-b8d7-61dfda61943b,2023-04-04,not_purchase
671e1fbe-d67d-43c7-9006-ada3d7cfa9c7,1fa145fd-a632-43cb-ab3f-16de2e6d239a,2022-11-19,purchase
c2b1f44d-76ba-42b0-acd4-914d8e416e87,f340c25e-1cff-4f31-a264-598367204b9f,2022-11-10,not_purchase
59af414f-389a-4d1f-8682-19ec1ba09e24,301e7e51-7124-4d26-9c71-761303e7a7c4,2022-12-10,not_purchase
228a36c6-a250-45ee-a18d-7639ffd2ee20,5f09c3f7-f7ad-4bb5-9ca8-7789191e7014,2020-08-11,purchase
31bc6f1d-e92b-4bcb-8545-22467fd86d7a,a27c5364-ddc5-4210-95bf-1240bd9cda45,2022-10-15,not_purchase
87b092e5-43ce-4f2c-8ad6-31a4d5860bab,bf616f82-7077-400f-8f0b-480e7d1060d2,2022-09-06,purchase
52f1875a-15e1-4e44-95fa-3294d85f1057,cbb47f15-abec-4cbe-b64c-d6ba9af6f900,2021-03-30,not_purchase
2053531c-0f06-44c3-a43a-81f1b425e02f,19dff9de-c3ea-47a0-b9a6-a0eee1752f60,2022-04-15,not_purchase
b784dcce-0c6c-4e8d-abc9-0eb2c0b3f20a,b05d866a-9fe5-4f6d-9b5c-77a5b9e5475b,2023-04-20,not_purchase
491ee974-0b9c-4eae-a595-cf149427268f,245197d1-e719-4d67-822a-17ed3e1dbd79,2018-10-14,not_purchase
53cff882-dc1b-42ea-903e-03693c319f00,9e09edfa-d0b7-481b-bf67-cd4c51b76986,2021-07-17,not_purchase
ef546625-1e5f-4692-9b65-6c4e512bd881,ae8ba446-6314-41d8-b0e0-4e40a2242f64,2021-10-05,not_purchase
33c0e11e-3aff-4491-96ac-29dcad7189f5,7412bbdb-77c2-4f17-8796-eb7907b6ff42,2019-12-03,purchase
1b7d906f-bb08-4c36-a69a-db6702913282,79a7d5af-a079-415a-87ce-1a487e8cc9c4,2021-04-15,not_purchase
2e9a6b2d-4d61-425e-a183-9c2abaa1a66d,7049eb51-6607-4fee-9136-66188e28471a,2019-06-11,not_purchase
95b5bf80-49a5-4381-87e7-8a00427c1dd7,ba52d863-3ca2-4018-909c-5b8759dec86c,2019-12-25,purchase
6906ae7d-d87b-4e94-ae94-b7a6410c501c,c511ccd3-1ad2-47d7-badc-620352470374,2023-01-15,not_purchase
a1719876-ac04-465e-a64b-4610758a6f80,f7ff027d-f98f-4d95-9047-623208f28714,2023-06-11,not_purchase
f96138e6-3dfa-4b86-83c5-ce2db9cbef67,7b7ec550-4fa6-429d-b729-6b5b58deac67,2019-08-01,not_purchase
a0a47061-5629-41bf-ba34-6890446d02b1,375c7a39-0f5b-4e15-b2a3-8228271c9fad,2023-03-29,not_purchase
4479d662-da07-4c6c-aa01-f0168174939c,8d38c161-ba96-419b-942d-cb14c5cd2ef2,2018-10-11,not_purchase
2d0b3bfc-a246-43fa-bc25-dec64aef04a8,0a602464-e981-4bb1-b6c9-afef34ca2957,2020-05-23,not_purchase
a380d504-b8da-4368-bb7e-1381d091f784,d59904d1-2aa4-430a-9b93-ee8084ebd389,2022-07-21,purchase
e2cf1721-1917-467c-823f-148c9b1f60ac,3cda6a22-f5ce-416d-9f08-0c8aff4accda,2022-07-23,not_purchase
19b1bcfe-c596-4062-80fd-3268ab45c4d4,1a558a8e-092a-4849-89c2-0e9872424126,2020-07-30,not_purchase
f5a5e160-3f07-48de-bcc5-089ceca80989,d9713529-2225-4a4e-b78f-b9c66d37d62f,2018-10-28,purchase
c715fe9c-29c5-466c-a3e5-73184c41052b,7b5f97ca-e29a-4ed1-a749-c00b18ec35a8,2021-08-28,not_purchase
705b533e-853c-462c-840d-8b4e44291a29,ff47db35-3aea-4a45-bbf3-bb8b06ce4b5a,2022-06-12,not_purchase
ac59224b-f877-4080-ac9c-ac9a6664f4f2,92a712de-8689-42ce-912a-71e7e48a61fb,2021-05-11,not_purchase
e79ef4a3-e477-4023-a695-612f4b192c2a,c99d92bd-f52c-4a98-b831-67f91dbb19c2,2022-03-26,purchase
df48c11e-35a5-4163-984e-add8267b136b,e9ad4cb1-d02b-4a78-a946-f284948d9d1d,2021-10-20,not_purchase
5a9bb511-9b56-454f-87aa-705ef87381bf,447a982e-f6f9-4fe4-ac5c-7fb2ff7ce707,2021-10-22,not_purchase
d07fb688-9e9a-4b7e-9e7c-d13659e5499f,5e2a8778-46d1-473f-91be-bfa4603e6293,2021-03-12,purchase
6517b029-ead7-4edf-8985-9777a69d74c9,66eee34b-f532-4126-b648-552c5a382be6,2020-03-13,not_purchase
30c5f5ac-4e6f-4ba9-aa43-3fc262bff740,38c718d7-7272-4593-bbe9-3734f2a3f768,2023-05-01,not_purchase
d0db3e31-f7c6-47e8-938d-843c801419ec,830e815b-162c-47dc-aa85-458e6661b279,2020-10-11,not_purchase
ac60bbaa-6350-4897-88b8-7b1b1013d93a,e68405e6-f029-4d77-a3c4-4f81d5fabafb,2023-03-23,purchase
d613ab5f-4667-45fc-880f-de3b65a01c3c,12bd6e92-497a-4325-a00d-0ded189475c8,2022-05-15,not_purchase
30b7abb4-9d5e-4781-94db-300a883016c4,d92f6725-fa43-411b-aaf4-1cbf864e99ad,2020-01-12,not_purchase
8531fbb7-1c31-4608-8950-8ef55253985f,0c819e64-e032-4bd2-abfb-7a0fa7a51409,2019-08-10,not_purchase
b8de60fe-c509-4716-8d52-b99acf713351,cdbcf38a-412d-4a73-9bd8-6a88cfbad75f,2020-10-13,not_purchase
5c6f1441-4eb9-4669-b5df-d758b2974efd,c9405637-b57a-484f-bade-c169ce837b06,2018-11-06,not_purchase
e7c07301-fe39-49ed-a939-b1e15e26169c,17579d20-7f8d-4a78-8099-b2b2f6bca91d,2019-11-29,purchase
dcddd52a-d621-438f-b376-1df52c0dbb36,fad26a5f-f5cf-461c-8bef-1c189649e05b,2022-06-07,purchase
65471ebd-cbf9-4c62-98a0-df7b8148e493,debad1f3-9b17-4c89-8c28-287ad6f66c4a,2021-01-25,not_purchase
f79c8664-f909-4c31-bead-08e4f4426187,ee1d97fb-f9e7-454d-8029-85ee4c36f69a,2020-04-23,not_purchase
d8f3b717-e3b7-423e-a2e6-06733d53efd1,cabfa28b-c51c-42fd-80be-e0cb1a0f4761,2018-12-05,not_purchase
01ba3178-4510-4203-b46f-31d685d8f84c,e7517d2a-f2ff-4ee5-8d20-311a09553bad,2021-02-01,purchase
792dd9ac-6900-4ae2-8eb0-5ae90e9d55a1,dccc9992-3984-46da-a174-d0859a75bbae,2022-01-23,not_purchase
4bf7dc9e-d04e-497d-9c69-7bb8d5bed6a7,87ade98e-fd97-4e8d-9f9d-75c25f04d3ea,2020-02-26,not_purchase
10ca115f-73a9-44bc-8b4e-3bd2af9d3d44,47ceb3a0-5fb4-418d-997b-c36cebe79d8d,2021-08-02,not_purchase
26a1e738-a1fc-4eb1-8992-2ed40ce6497e,611447d5-adde-4031-9a42-d1c4a1465340,2020-02-11,purchase
2a29dc43-946c-40db-aaa5-fa9b3d506b8c,eab8ab9e-88ef-4c1e-978b-8ac5f6c7ea03,2018-10-11,not_purchase
57b17b31-0988-4c40-bdb3-800f5cdbabfb,a9ae7253-8eee-4d90-9a08-b7af4706be85,2019-03-22,not_purchase
cc3ea590-f15b-45f6-a6b5-012527706e17,e73fb003-62ba-42cf-9292-646e53f52588,2019-10-14,not_purchase
4bf7fdf0-ab43-45a5-b19e-9dfc94b8214e,2b4ed2de-3b9f-4497-87ca-b7890d27109e,2021-12-05,not_purchase
07ca55c6-a546-41d6-91c5-d14021d9dd4a,ddc36dd5-7314-45a0-9628-d5af9e1fde1b,2023-05-10,not_purchase
63f379c6-152e-4dfe-8b91-bb993e77b8ac,b2fd3470-f1fd-4293-9dea-095c25bc4c91,2019-05-06,purchase
1ba53753-4e98-453f-888e-0fad4e1b9324,377ab2eb-c592-4a8d-a9c9-4e6a6f03e138,2018-12-04,not_purchase
b90dc954-6260-422c-a2f5-1b64bc11b683,dc28cb1a-8cff-4a26-87e1-b5d045ed03a4,2022-03-21,not_purchase
2c05f61e-beaf-41ce-aa17-f9598b039478,15ad2c86-746b-41f7-accb-e782b8a223cf,2022-04-22,purchase
7d0ca3cd-d303-4456-8d5b-07d19e786573,f5951db0-5bf9-4637-ac7b-641c6cf918fa,2020-02-12,purchase
f474ecbc-7e75-4564-9487-9486fb998615,be39e112-fc7f-4920-adde-44143ba867e8,2022-07-07,not_purchase
1ea12c3b-5d08-41ac-a674-0bc2c578b8e2,93129037-359b-497b-a731-3b5a548e4fa8,2019-12-31,not_purchase
81959417-0e7b-4ecc-a4e0-7d41ba92a53d,2ee70c49-d943-49d8-96bb-53169cf2e894,2018-07-26,purchase
3472d716-1c63-49f4-be46-07e95d44cf95,ca0d547a-3c4a-44f5-844c-2270d50582e9,2022-10-08,not_purchase
3a01c165-b072-4b47-b1dd-0764659d6b21,12d701ab-9915-4435-87f6-93bc1248c05f,2022-12-06,not_purchase
004cb9ef-ce0f-4d3f-b113-9e4faba04a54,8c57f18a-bc8a-478f-8134-f8dc02a23481,2019-05-22,not_purchase
3289a944-e6b0-458e-a623-111e3b9575b0,a770c53c-045c-4790-924a-8084b48f04d6,2019-08-06,not_purchase
abbc186b-0609-4471-bcb9-6d3492f5533d,a95b22ed-15c3-4353-8d0a-a7e7c66317ec,2018-12-14,not_purchase
05cbadbd-e6d2-4016-b8e4-b69d098cc4ce,ef7efcb4-e3cd-4097-a6b0-476527338814,2019-10-31,not_purchase
fb2092be-2cd7-47c2-9165-873b21b7d316,288cb3ad-432e-48e2-91de-7ac8c21c477b,2019-09-12,not_purchase
4e7af1ea-d59f-4069-a255-7cc9e7d1826d,6939e9a8-2d13-4968-92ca-c7683e9f7ee9,2022-08-31,not_purchase
e3fb3df0-75be-4082-b87a-1ca0b83a9648,657a40e5-26df-49f4-b08c-ee4dc5649c72,2019-07-23,purchase
f96e0249-57e2-41c1-90e9-082caa58ce3c,1826d8c0-9bc9-4772-a12e-dcc23b859f0b,2020-01-13,not_purchase
6b30e504-6c6d-4556-b574-a8659d909a02,f8ad3163-f5f2-4bed-a1a4-c4a9ed0b83bc,2020-01-09,not_purchase
bf08fbcb-7395-40d0-b637-cea64982afcc,512e850e-e53b-4fe1-a7c4-7cc022de262c,2021-07-20,not_purchase
6ba915d8-eed7-43ae-a06f-dc50e0b1c142,247c2ed4-ffa4-4574-bde3-dad568b36001,2022-10-10,not_purchase
cb24e30e-b1e2-4aa1-8771-4f30c58269f5,159976bf-6d34-4603-b0ea-8a3e1d35a2f9,2021-01-09,not_purchase
57dd6032-2940-4c7c-8547-3bb47db034a7,c9f2e8f9-2987-4328-9600-1406faa951cc,2021-10-08,not_purchase
b5545ffd-fd89-4328-9a48-782f295f770f,62dce470-6e10-45a5-a266-37c6643e2698,2021-09-23,purchase
78c0d7ee-a8f2-4e6d-a085-095a9fa8ffd1,ab1d3f22-81ab-43ad-bcfd-f1332932500a,2020-10-19,not_purchase
95828e73-c309-45a5-bc7b-ee701a7e7070,4a1902b6-1658-4b13-8585-e5e363592dcb,2021-08-02,not_purchase
f9632bea-d580-480d-9baf-2a50f8a9b511,cd7887ff-a377-4065-b3e2-45f0fb3a3c15,2021-05-17,not_purchase
4615ea25-14f5-4176-80f4-c549d8ab7386,dcbea53d-3c62-45ae-838f-092ba6c2f145,2021-08-13,not_purchase
41226d69-2831-43d0-ac77-f499f5c659e3,04bb2fb4-58e1-47c0-b108-4e7eefb542de,2019-10-30,purchase
4ec49987-7040-43ef-858c-69d575e85a79,ac255014-d4fb-4284-ae76-e4f982b879a8,2019-04-26,not_purchase
c79c6bbf-b955-4504-ae8a-84246f011c02,7e558b05-9517-4c87-be47-9b99a0d112f9,2022-04-16,not_purchase
b78836c5-c8b5-4867-a1fb-119f06687430,e5c68e10-bcfb-4b8c-8beb-af5310b8aa22,2019-04-17,not_purchase
cf1432ab-c984-4fe5-a069-e54d59e47228,2eaba67c-ecc6-46fd-aad4-47cd9b894b0b,2021-03-08,not_purchase
6e2b0064-cb50-4397-9578-97cc38a34a20,2dba883c-aba2-4218-838f-44086a711aa4,2021-11-16,purchase
a8aae1a3-963f-4e19-9ac3-f2cdb5dc734a,5afb1588-52db-48d8-92de-bac8796f8af9,2023-04-23,not_purchase
07457fcd-7b57-4cab-a16f-21d3c958c311,cf744b08-76d4-49be-a0f8-2e5a69581ff1,2020-12-19,not_purchase
e922a46b-00fe-4213-8534-7c8c37bdc0b6,2f4ee492-899e-4c78-bb33-59b4cf3a18dc,2018-10-11,not_purchase
81a229b1-f239-4ffa-9c42-8b49b87ae16e,062f3141-07e5-4f82-becb-32adaa6278db,2020-08-31,not_purchase
729797f0-516f-4705-8962-b96cf7893746,9ce5e336-8426-4a44-aaba-3e0a0d11bd0f,2022-01-13,not_purchase
908d4c26-26a2-4238-b6e1-9b0fc2edd47f,7f223b0d-f480-40a4-8889-d30202586cf8,2021-11-21,purchase
8694cf36-f374-4bd7-84cc-f23795eacc9a,9c11de61-c3e9-44af-91eb-193a33c1f5a4,2020-11-16,purchase
2ec02eb6-c923-4414-8772-efeef7dcaa43,dc98e63e-5265-4eed-a783-ec73fe88b2dd,2021-09-30,not_purchase
0edea344-a222-47f7-89c5-a31200814841,11817deb-9e90-43db-b64a-8f7a6b82ad4b,2021-05-07,not_purchase
a114fae4-f088-4041-8547-39dc4813715c,7fb44539-c3a7-47c5-bcaf-a54fe91dd187,2023-01-05,not_purchase
644c3805-d3cd-43dd-8299-f15f97d732e4,21f5ed08-e3b1-4abb-b1fb-fce278d07347,2022-12-08,not_purchase
e0a7f99d-56e6-43aa-951a-3b24002e7b6c,5c9bbe19-e037-4c9b-aca8-e8fd931c46cb,2021-06-30,purchase
56d750ba-3ce5-417e-9be1-2171fbc3f4e4,403a57e4-9de0-4132-bb78-7c7a4cc05139,2019-08-31,not_purchase
39c4ef74-f176-40da-974c-9eb745dee0f1,29fe8861-3415-4dcb-9da7-68a757439278,2021-09-15,not_purchase
79a41df8-a4ad-4c8f-a050-a08043bdb2c0,9bcf319d-2fc1-4a9b-8499-948ffb0e1b0c,2021-02-21,not_purchase
59456845-2f10-4e40-81db-83d896f5b9ad,817c4493-53a1-4992-98b3-9dbbcd3683ed,2023-06-03,not_purchase
70156d8f-2e1b-43fc-8e0f-9f472a2dd7c9,8bb90e05-f146-46c3-9a8a-d2fc700b1b9d,2019-03-28,not_purchase
16ba40bd-e039-4f09-a191-e54a5f4900ae,0c092660-ed46-4867-8101-679b5318503e,2021-06-05,purchase
bf46b409-ae44-495c-8b2e-679519947aa2,4f8d078e-30e8-42fe-81ad-c7ed5aa30b1b,2022-08-31,purchase
ab49c6b8-94ff-4d1b-b8af-d85e2dc8c87f,d5b873fa-ad7a-4a05-bfb9-9d8f1b7d6c77,2021-09-15,not_purchase
c8247add-000f-4132-a983-2c62e8c3ef43,d9fdd648-d80c-4651-92e5-2cd30a3ae309,2019-05-08,purchase
3af98deb-d3cd-4a72-a2d0-6e69b3b38a3e,55670738-a636-496a-8fae-2fe3b6ffb32a,2023-05-15,not_purchase
0f8c74a4-2fe5-455b-8387-8333e1bfc6a1,fe85636f-ef89-41c6-86aa-da661045a49c,2020-02-01,not_purchase
5017d449-04a6-430e-be27-7be5596f4a95,6e5bba6b-a10a-4656-b492-31dd0cc2583a,2023-01-05,purchase
15d2d43f-83ec-4b6d-8428-4e3b476ba95a,6ffdafc1-22eb-4dce-89c7-28970c0f96a1,2022-06-15,not_purchase
24327012-cae5-470a-9d40-c2e62fb1dc9c,cddd5c1c-4d55-4cb1-a5b3-d0022a9ac756,2022-09-25,not_purchase
bdfa5b1a-fd0a-4072-8407-09a555048bc0,402573bd-166e-4feb-b23c-bfa7fce36517,2019-04-19,not_purchase
03af075c-cb8b-49e3-b323-0994f99b3409,0e5ac4cb-d287-4db6-a079-0b94844f328f,2022-06-08,not_purchase
35b8436b-043d-4ed9-b6a3-4032a6257436,75f0285c-4c6f-40d7-aa88-6c84d60d90d5,2019-06-02,not_purchase
6e754b81-48ba-4581-b1ef-975792992a52,29fdcb83-73bd-4511-9d23-43be83ddf584,2020-01-06,not_purchase
c55c8a6a-f428-4e24-974f-70add97d1ab4,101e8f24-43f5-4d65-a292-32c41528081f,2019-03-05,purchase
0cf1bf47-9304-4aae-9119-a7d37010709d,2a39ad5c-d716-4ed7-8a82-5c370c495679,2023-01-22,purchase
82e69e8e-9920-469a-8e82-c3e9f2347a70,49e2d6ec-4b10-41b7-a912-57c0137aee4e,2019-12-06,not_purchase
2a2a1451-09bf-466b-b4a8-36c08c8b9be8,921016d7-31ab-467a-98f2-43be0b2d3e31,2021-06-16,purchase
9c8f9c1f-cb2e-4a07-a2b9-22fb36558d57,1c3a840a-3d48-43ed-ab5a-b9860e3c58ed,2021-10-17,purchase
4c9d2a2a-5522-4227-88ff-4807720e5599,a6a87409-ed58-414c-836d-2576801db0ae,2022-01-10,not_purchase
39ad835c-ec2b-494c-bac7-c173b7a6d47c,702affff-207f-4aa5-9b0a-7c409f82dc50,2019-02-09,not_purchase
3eb7724d-0c3a-4f48-950e-95a3754948a0,83183798-bc57-4485-9a19-f6d42af11d68,2022-07-31,purchase
fc4b54ad-65f5-487c-a99e-1b89ad2af93b,60de225a-036a-47ed-9bcc-3f3fee811895,2020-01-06,purchase
54bf07cb-5b23-4437-b8a5-967eb2627af5,19321e55-6966-4a55-b473-a6bb2401aed8,2020-03-10,purchase
6ab5bd4a-34cf-4df7-bbc8-3793b2d71917,e7ff99ed-a262-45aa-825f-076bef203f71,2021-10-22,purchase
c3a0f17d-56b7-4bab-9ba9-0f0b80a98951,746d2c71-ac1c-4302-b289-c07730fceb69,2019-12-05,not_purchase
16d366fa-83b8-4e9b-a11a-c2b922cb79f9,5cd86b14-db89-4fe1-91af-09ebf94a4728,2019-04-15,purchase
e2453509-ea45-4fbe-aedf-5f38eae61677,9d8048e9-5234-4120-91c8-073dcbe9543b,2021-10-27,purchase
241e1c47-50ad-4583-89bd-65e1a3684535,5d3c1dba-d915-49f8-b90c-73d340ab083e,2022-07-21,not_purchase
19d227cf-b114-4dbb-9cbd-350e69d04e84,5877a912-b2ad-4609-9605-77f156c40787,2020-12-17,purchase
14f7b1c7-c7c1-4d0b-83cd-d966380b87fa,466281d6-66a4-43c4-afdf-a0d15c0f4db8,2022-07-04,not_purchase
3a502e0a-31ee-40b4-a830-a8f5a6cd417d,d94b90a9-f912-4e62-ae25-acfd1b46a0e9,2019-03-29,not_purchase
06cf9edb-10fd-4547-abae-afd9ab75fd58,a4291983-e1a6-4e27-8c1f-7eb1c7646b15,2022-05-25,purchase
76d58e9a-2694-4e25-b1e0-d474ac0155c0,7a7feb96-0efd-41eb-9f99-e0043c727fd0,2018-10-31,purchase
9778efdf-bb94-4270-9765-ce33fcf9a403,4c6d6935-1e57-4e32-99b3-39d993917120,2018-09-20,not_purchase
bf809242-ba36-4156-8829-d380155a61c7,c481dabd-a93c-4d7d-ae32-139798bdd4ad,2021-04-03,not_purchase
fd43bc6f-bca5-44a2-9261-d56abca0cca3,d12d9061-e9ed-4352-8fa4-dc32d679ed00,2019-12-16,not_purchase
f1f7d39f-0557-415b-9508-c1e4c29ffe42,3ac2075c-cf32-409e-a0d5-2645c0a45055,2019-03-11,not_purchase
7a7b7223-06bc-4995-a5e4-16b8e0108b04,95aab9cb-1191-4b63-926b-7f36e3dfab3d,2022-08-20,not_purchase
046ba636-489c-4f16-82e1-446146bb094c,44352ec3-7f35-404d-b531-b1d273d67798,2022-07-28,purchase
c551812d-dd01-48a4-be7a-18bf1d68c1f2,4815e2b0-64c8-4033-a27d-ac92c113d300,2021-08-03,not_purchase
78aa25cf-8846-4c47-8779-7ea608d5597b,b546416b-cc24-48e1-87bf-690a1c6bd396,2022-06-06,not_purchase
8a5bb692-73a1-4c0e-bbaf-0961ccf47475,8799c378-4dcb-4a33-96fa-2c6a0b7385bc,2022-04-26,not_purchase
ba992f3a-2156-481c-bbe2-73065b9056a9,7db212a1-9547-4dde-bf42-e9dee45a0e46,2022-09-09,purchase
97fc9717-b6f2-4c3d-b417-5471b1e04bf9,6324449b-a5ab-43d6-92cc-edf5f4d75d51,2020-08-17,not_purchase
41814ca6-28b9-4cf6-96ae-aa87257ed925,a5c510a5-8a7e-4669-87df-acb5dcff2cfe,2018-07-30,not_purchase
8db00a9b-a986-4542-90ce-bd638165a66d,e4e983c0-9b7c-49ea-b7c5-0a354928c168,2020-01-09,not_purchase
39def84b-311c-47e8-b4d4-a9e85b85ebf2,f00226e4-0d6d-4b14-b9c1-f57a5816add9,2018-12-15,purchase
0a53acab-da1a-47c6-92e2-b166f6bdd361,7dd2a9bf-2310-42e0-91e6-682eeb6e3014,2020-09-11,not_purchase
0bfd7f61-2d18-4514-afc7-e7406e07baaa,7500f22b-6b10-4283-9feb-742a38647c71,2020-02-23,not_purchase
0c00e1b8-0c36-478e-a1ab-102c408d4eed,4520a09a-2b60-4c10-bb85-31d83f505ac7,2023-02-26,not_purchase
b48f6f9e-a2cc-4a07-9d9f-c0e8e705ba74,f3aa2077-aeb3-4db8-81f0-3b723456ead5,2020-04-28,not_purchase
6527a039-3873-4169-97e5-9bd04e67913e,c275bddf-6cc8-4c82-9549-ca24b876e811,2022-12-30,purchase
3e044ecb-4c59-402f-89d7-50e6e30cae63,6057b259-95f5-4cab-8597-d7492f4fe197,2022-01-14,purchase
a0135360-748a-4680-a17a-48f558cca582,3613c941-3e51-474e-b456-71586a09fc94,2022-03-21,purchase
c5076efd-d296-4ab7-8fa4-6700322b6697,919dfe92-277b-45e9-b642-cfa17cad907e,2020-10-22,not_purchase
4e3a2f2f-ea9c-4509-bfae-c9c7d4317563,736e9274-36a5-4eb8-ac92-c66c4a19243e,2020-10-22,purchase
ea0b3b4b-663d-4c71-aa17-6c9bf231a904,9ef78fb7-05d2-4173-b738-0c9acfde4054,2023-02-03,not_purchase
54245819-529b-4f92-9742-a85f2157c939,a1fa69f0-643b-4285-8ef7-1cfcbf11d65e,2019-01-16,purchase
f24b2fb2-6c41-466a-a7f5-f5887afd9740,b4e04c32-7291-4a3b-92a8-35945168173e,2020-06-25,purchase
655ceba6-7834-4cba-a641-bc7a71d2c68d,17f7f6c7-607a-42c9-b0a9-ba810c53542e,2021-06-15,not_purchase
bed13e56-f8d0-49fc-9e0e-9128c147e10c,eda27134-264a-4687-bcb0-98b76cfc7be5,2021-10-08,not_purchase
59e480e6-e4f7-4493-a7c7-e08d6f335c94,350a5751-405e-402a-b9d9-13d6d433f2bf,2018-09-29,not_purchase
dda76b8e-8f5c-4885-88ce-c750d3e6074c,1a4b0e6c-dbbf-4135-ac0e-cc75cc6109d8,2019-01-07,purchase
9888d940-8d5a-4b4a-a906-4225b54eec3a,3bfb574f-68ab-43e9-b9f2-755f258fcdad,2022-03-30,purchase
